date,time,feature,Label
2025-01-28,06:28:58,-8,-8
2025-01-28,06:29:01,-8,-3
2025-01-28,06:29:03,-3,-4
2025-01-28,06:29:05,-4,9
2025-01-28,06:29:07,9,-2
2025-01-28,06:29:09,-2,-4
2025-01-28,06:29:11,-4,2
2025-01-28,06:29:13,2,9
2025-01-28,06:29:15,9,10
2025-01-28,06:29:17,10,-9
2025-01-28,06:29:19,-9,9
2025-01-28,06:29:21,9,7
2025-01-28,06:29:23,7,-5
2025-01-28,06:29:25,-5,1
2025-01-28,06:29:27,1,1
2025-01-28,06:29:29,1,-8
2025-01-28,06:29:31,-8,-8
2025-01-28,06:29:33,-8,-7
2025-01-28,06:29:35,-7,-7
2025-01-28,06:29:37,-7,1
2025-01-28,06:29:39,1,9
2025-01-28,06:29:41,9,-6
2025-01-28,06:29:43,-6,10
2025-01-28,06:29:45,10,9
2025-01-28,06:29:47,9,-7
2025-01-28,06:29:49,-7,3
2025-01-28,06:29:51,3,-9
2025-01-28,06:29:53,-9,-7
2025-01-28,06:29:55,-7,-7
2025-01-28,06:29:57,-7,-1
2025-01-28,06:29:59,-1,-6
2025-01-28,06:30:01,-6,3
2025-01-28,06:30:04,3,6
2025-01-28,06:30:06,6,1
2025-01-28,06:30:08,1,2
2025-01-28,06:30:10,2,2
2025-01-28,06:30:12,2,-6
2025-01-28,06:30:14,-6,-1
2025-01-28,06:30:24,-1,-1
2025-01-28,06:30:26,-1,2
2025-01-28,06:30:28,2,-3
2025-01-28,06:30:30,-3,-1
2025-01-28,06:30:32,-1,-7
2025-01-28,06:30:34,-7,3
2025-01-28,06:30:36,3,-8
2025-01-28,06:30:38,-8,2
2025-01-28,06:30:40,2,2
2025-01-28,06:30:42,2,1
2025-01-28,06:30:44,1,0
2025-01-28,06:30:46,0,-4
2025-01-28,06:30:48,-4,4
2025-01-28,06:30:50,4,-6
2025-01-28,06:30:52,-6,-4
2025-01-28,06:30:54,-4,5
2025-01-28,06:30:56,5,6
2025-01-28,06:30:58,6,-8
2025-01-28,06:31:00,-8,2
2025-01-28,06:31:02,2,-9
2025-01-28,06:31:04,-9,10
2025-01-28,06:31:06,10,2
2025-01-28,06:31:08,2,-8
2025-01-28,06:31:10,-8,-3
2025-01-28,06:31:12,-3,-8
2025-01-28,06:31:14,-8,-1
2025-01-28,06:31:17,-1,-8
2025-01-28,06:31:19,-8,-7
2025-01-28,06:31:21,-7,-10
2025-01-28,06:31:23,-10,-2
2025-01-28,06:31:25,-2,5
2025-01-28,06:31:27,5,7
2025-01-28,06:31:29,7,7
2025-01-28,06:31:31,7,-6
2025-01-28,06:31:33,-6,-10
2025-01-28,06:31:35,-10,5
2025-01-28,06:31:37,5,6
2025-01-28,06:31:39,6,-6
2025-01-28,06:31:41,-6,-1
2025-01-28,06:31:43,-1,-1
2025-01-28,06:31:45,-1,2
2025-01-28,06:31:47,2,-5
2025-01-28,06:31:49,-5,-5
2025-01-28,06:31:51,-5,-7
2025-01-28,06:31:53,-7,5
2025-01-28,06:31:55,5,-6
2025-01-28,06:31:57,-6,-10
2025-01-28,06:31:59,-10,-3
2025-01-28,06:32:01,-3,-5
2025-01-28,06:32:03,-5,9
2025-01-28,06:32:14,9,-9
2025-01-28,06:32:16,-9,-3
2025-01-28,06:32:18,-3,-9
2025-01-28,06:32:20,-9,-9
2025-01-28,06:32:22,-9,4
2025-01-28,06:32:24,4,4
2025-01-28,06:32:26,4,-1
2025-01-28,06:32:28,-1,0
2025-01-28,06:32:30,0,5
2025-01-28,06:32:32,5,-3
2025-01-28,06:32:34,-3,2
2025-01-28,06:32:36,2,2
2025-01-28,06:32:38,2,-7
2025-01-28,06:32:40,-7,5
2025-01-28,06:32:42,5,6
2025-01-28,06:32:44,6,-7
2025-01-28,06:32:46,-7,4
2025-01-28,06:32:48,4,0
2025-01-28,06:32:50,0,2
2025-01-28,06:32:52,2,3
2025-01-28,06:32:54,3,8
2025-01-28,06:32:56,8,6
2025-01-28,06:32:58,6,-1
2025-01-28,06:33:00,-1,-7
2025-01-28,06:33:02,-7,5
2025-01-28,06:33:04,5,-9
2025-01-28,06:33:06,-9,3
2025-01-28,06:33:08,3,-3
2025-01-28,06:33:10,-3,-1
2025-01-28,06:33:12,-1,5
2025-01-28,06:33:15,5,0
2025-01-28,06:33:17,0,0
2025-01-28,06:33:19,0,8
2025-01-28,06:33:21,8,8
2025-01-28,06:33:23,8,9
2025-01-28,06:33:25,9,3
2025-01-28,06:33:27,3,-3
2025-01-28,06:33:29,-3,7
2025-01-28,06:33:31,7,-1
2025-01-28,06:33:33,-1,-5
2025-01-28,06:33:35,-5,4
2025-01-28,06:33:37,4,0
2025-01-28,06:33:39,0,0
2025-01-28,06:33:41,0,-3
2025-01-28,06:33:43,-3,7
2025-01-28,06:33:45,7,-9
2025-01-28,06:33:47,-9,5
2025-01-28,06:33:49,5,-4
2025-01-28,06:33:51,-4,-6
2025-01-28,06:33:53,-6,-1
2025-01-28,06:34:03,-1,-5
2025-01-28,06:34:05,-5,6
2025-01-28,06:34:07,6,6
2025-01-28,06:34:09,6,-1
2025-01-28,06:34:11,-1,-9
2025-01-28,06:34:13,-9,2
2025-01-28,06:34:15,2,-7
2025-01-28,06:34:17,-7,-1
2025-01-28,06:34:19,-1,7
2025-01-28,06:34:21,7,-1
2025-01-28,06:34:24,-1,9
2025-01-28,06:34:26,9,-4
2025-01-28,06:34:28,-4,6
2025-01-28,06:34:30,6,5
2025-01-28,06:34:32,5,-5
2025-01-28,06:34:34,-5,-5
2025-01-28,06:34:36,-5,-5
2025-01-28,06:34:38,-5,2
2025-01-28,06:34:40,2,2
2025-01-28,06:34:42,2,5
2025-01-28,06:34:44,5,0
2025-01-28,06:34:46,0,0
2025-01-28,06:34:48,0,-7
2025-01-28,06:34:50,-7,-7
2025-01-28,06:34:52,-7,10
2025-01-28,06:34:54,10,10
2025-01-28,06:34:56,10,-2
2025-01-28,06:34:58,-2,6
2025-01-28,06:35:00,6,-4
2025-01-28,06:35:02,-4,-4
2025-01-28,06:35:04,-4,-5
2025-01-28,06:35:06,-5,1
2025-01-28,06:35:08,1,-3
2025-01-28,06:35:10,-3,0
2025-01-28,06:35:12,0,7
2025-01-28,06:35:14,7,-9
2025-01-28,06:35:16,-9,-8
2025-01-28,06:35:18,-8,-8
2025-01-28,06:35:20,-8,0
2025-01-28,06:35:22,0,-8
2025-01-28,06:35:24,-8,5
2025-01-28,06:35:27,5,-9
2025-01-28,06:35:29,-9,-6
2025-01-28,06:35:31,-6,4
2025-01-28,06:35:33,4,0
2025-01-28,06:35:35,0,-7
2025-01-28,06:35:37,-7,-7
2025-01-28,06:35:39,-7,-3
2025-01-28,06:35:41,-3,-3
2025-01-28,06:35:43,-3,-7
2025-01-28,06:35:53,-7,9
2025-01-28,06:35:55,9,9
2025-01-28,06:35:57,9,10
2025-01-28,06:35:59,10,4
2025-01-28,06:36:01,4,-7
2025-01-28,06:36:03,-7,-6
2025-01-28,06:36:05,-6,-2
2025-01-28,06:36:07,-2,9
2025-01-28,06:36:09,9,-8
2025-01-28,06:36:11,-8,10
2025-01-28,06:36:13,10,-7
2025-01-28,06:36:15,-7,7
2025-01-28,06:36:17,7,9
2025-01-28,06:36:19,9,8
2025-01-28,06:36:21,8,-1
2025-01-28,06:36:23,-1,3
2025-01-28,06:36:25,3,3
2025-01-28,06:36:28,3,3
2025-01-28,06:36:30,3,-3
2025-01-28,06:36:32,-3,1
2025-01-28,06:36:34,1,4
2025-01-28,06:36:36,4,-5
2025-01-28,06:36:38,-5,-7
2025-01-28,06:36:40,-7,-7
2025-01-28,06:36:42,-7,-1
2025-01-28,06:36:44,-1,5
2025-01-28,06:36:46,5,0
2025-01-28,06:36:48,0,-4
2025-01-28,06:36:50,-4,7
2025-01-28,06:36:52,7,7
2025-01-28,06:36:54,7,-8
2025-01-28,06:36:56,-8,4
2025-01-28,06:36:58,4,4
2025-01-28,06:37:00,4,9
2025-01-28,06:37:02,9,-10
2025-01-28,06:37:04,-10,9
2025-01-28,06:37:06,9,9
2025-01-28,06:37:08,9,7
2025-01-28,06:37:10,7,7
2025-01-28,06:37:12,7,5
2025-01-28,06:37:14,5,-1
2025-01-28,06:37:16,-1,-1
2025-01-28,06:37:18,-1,2
2025-01-28,06:37:20,2,7
2025-01-28,06:37:22,7,-3
2025-01-28,06:37:24,-3,9
2025-01-28,06:37:26,9,-1
2025-01-28,06:37:28,-1,-4
2025-01-28,06:37:31,-4,-9
2025-01-28,06:37:33,-9,-2
2025-01-28,06:37:43,-2,-1
2025-01-28,06:37:45,-1,8
2025-01-28,06:37:47,8,8
2025-01-28,06:37:49,8,8
2025-01-28,06:37:51,8,-7
2025-01-28,06:37:53,-7,1
2025-01-28,06:37:55,1,-6
2025-01-28,06:37:57,-6,3
2025-01-28,06:37:59,3,-4
2025-01-28,06:38:01,-4,-8
2025-01-28,06:38:03,-8,-5
2025-01-28,06:38:05,-5,-4
2025-01-28,06:38:07,-4,8
2025-01-28,06:38:09,8,-6
2025-01-28,06:38:11,-6,-6
2025-01-28,06:38:13,-6,-7
2025-01-28,06:38:15,-7,-5
2025-01-28,06:38:17,-5,3
2025-01-28,06:38:19,3,7
2025-01-28,06:38:21,7,10
2025-01-28,06:38:23,10,0
2025-01-28,06:38:26,0,7
2025-01-28,06:38:28,7,-7
2025-01-28,06:38:30,-7,2
2025-01-28,06:38:32,2,-7
2025-01-28,06:38:34,-7,7
2025-01-28,06:38:36,7,4
2025-01-28,06:38:38,4,9
2025-01-28,06:38:40,9,-8
2025-01-28,06:38:42,-8,6
2025-01-28,06:38:44,6,-1
2025-01-28,06:38:46,-1,9
2025-01-28,06:38:48,9,-4
2025-01-28,06:38:50,-4,-6
2025-01-28,06:38:52,-6,5
2025-01-28,06:38:54,5,0
2025-01-28,06:38:56,0,-9
2025-01-28,06:38:58,-9,5
2025-01-28,06:39:00,5,-8
2025-01-28,06:39:02,-8,4
2025-01-28,06:39:04,4,9
2025-01-28,06:39:06,9,-10
2025-01-28,06:39:08,-10,4
2025-01-28,06:39:10,4,-8
2025-01-28,06:39:12,-8,-9
2025-01-28,06:39:14,-9,-9
2025-01-28,06:39:16,-9,-6
2025-01-28,06:39:18,-6,2
2025-01-28,06:39:20,2,8
2025-01-28,06:39:22,8,9
2025-01-28,06:39:32,9,9
2025-01-28,06:39:34,9,1
2025-01-28,06:39:36,1,1
2025-01-28,06:39:38,1,-2
2025-01-28,06:39:40,-2,-5
2025-01-28,06:39:42,-5,-1
2025-01-28,06:39:45,-1,-3
2025-01-28,06:39:47,-3,-7
2025-01-28,06:39:49,-7,-4
2025-01-28,06:39:51,-4,7
2025-01-28,06:39:53,7,4
2025-01-28,06:39:55,4,3
2025-01-28,06:39:57,3,-3
2025-01-28,06:39:59,-3,-1
2025-01-28,06:40:01,-1,-1
2025-01-28,06:40:03,-1,9
2025-01-28,06:40:05,9,-5
2025-01-28,06:40:07,-5,-3
2025-01-28,06:40:09,-3,-1
2025-01-28,06:40:11,-1,-1
2025-01-28,06:40:13,-1,-1
2025-01-28,06:40:15,-1,8
2025-01-28,06:40:17,8,-7
2025-01-28,06:40:19,-7,-6
2025-01-28,06:40:21,-6,9
2025-01-28,06:40:23,9,-1
2025-01-28,06:40:25,-1,1
2025-01-28,06:40:27,1,1
2025-01-28,06:40:29,1,2
2025-01-28,06:40:31,2,-3
2025-01-28,06:40:33,-3,0
2025-01-28,06:40:35,0,-5
2025-01-28,06:40:37,-5,-6
2025-01-28,06:40:39,-6,-3
2025-01-28,06:40:41,-3,-5
2025-01-28,06:40:43,-5,6
2025-01-28,06:40:45,6,8
2025-01-28,06:40:48,8,-5
2025-01-28,06:40:50,-5,3
2025-01-28,06:40:52,3,-2
2025-01-28,06:40:54,-2,-3
2025-01-28,06:40:56,-3,6
2025-01-28,06:40:58,6,-8
2025-01-28,06:41:00,-8,-8
2025-01-28,06:41:02,-8,3
2025-01-28,06:41:04,3,3
2025-01-28,06:41:06,3,0
2025-01-28,06:41:08,0,-5
2025-01-28,06:41:10,-5,-6
2025-01-28,06:41:12,-6,-4
2025-01-28,06:41:22,-4,-8
2025-01-28,06:41:24,-8,-4
2025-01-28,06:41:26,-4,-6
2025-01-28,06:41:28,-6,-3
2025-01-28,06:41:30,-3,2
2025-01-28,06:41:32,2,2
2025-01-28,06:41:34,2,4
2025-01-28,06:41:36,4,3
2025-01-28,06:41:38,3,-4
2025-01-28,06:41:40,-4,-7
2025-01-28,06:41:42,-7,-4
2025-01-28,06:41:44,-4,-9
2025-01-28,06:41:46,-9,9
2025-01-28,06:41:48,9,10
2025-01-28,06:41:50,10,-9
2025-01-28,06:41:52,-9,2
2025-01-28,06:41:54,2,4
2025-01-28,06:41:56,4,5
2025-01-28,06:41:58,5,2
2025-01-28,06:42:01,2,-4
2025-01-28,06:42:03,-4,-9
2025-01-28,06:42:05,-9,3
2025-01-28,06:42:07,3,-6
2025-01-28,06:42:09,-6,8
2025-01-28,06:42:11,8,-1
2025-01-28,06:42:13,-1,-5
2025-01-28,06:42:15,-5,-1
2025-01-28,06:42:17,-1,9
2025-01-28,06:42:19,9,4
2025-01-28,06:42:21,4,-5
2025-01-28,06:42:23,-5,-8
2025-01-28,06:42:25,-8,-7
2025-01-28,06:42:27,-7,3
2025-01-28,06:42:29,3,1
2025-01-28,06:42:31,1,1
2025-01-28,06:42:33,1,-6
2025-01-28,06:42:35,-6,9
2025-01-28,06:42:37,9,9
2025-01-28,06:42:39,9,8
2025-01-28,06:42:41,8,-10
2025-01-28,06:42:43,-10,6
2025-01-28,06:42:45,6,10
2025-01-28,06:42:47,10,-4
2025-01-28,06:42:49,-4,-8
2025-01-28,06:42:51,-8,2
2025-01-28,06:42:53,2,2
2025-01-28,06:42:55,2,-8
2025-01-28,06:42:57,-8,-2
2025-01-28,06:42:59,-2,8
2025-01-28,06:43:01,8,3
2025-01-28,06:43:12,3,9
2025-01-28,06:43:14,9,4
2025-01-28,06:43:16,4,0
2025-01-28,06:43:18,0,-4
2025-01-28,06:43:20,-4,0
2025-01-28,06:43:22,0,5
2025-01-28,06:43:24,5,-2
2025-01-28,06:43:26,-2,6
2025-01-28,06:43:28,6,-10
2025-01-28,06:43:30,-10,5
2025-01-28,06:43:32,5,2
2025-01-28,06:43:34,2,2
2025-01-28,06:43:36,2,-3
2025-01-28,06:43:38,-3,-4
2025-01-28,06:43:40,-4,3
2025-01-28,06:43:42,3,1
2025-01-28,06:43:44,1,0
2025-01-28,06:43:46,0,0
2025-01-28,06:43:48,0,8
2025-01-28,06:43:50,8,-7
2025-01-28,06:43:52,-7,-5
2025-01-28,06:43:55,-5,9
2025-01-28,06:43:57,9,-8
2025-01-28,06:43:59,-8,-2
2025-01-28,06:44:01,-2,0
2025-01-28,06:44:03,0,-4
2025-01-28,06:44:05,-4,-1
2025-01-28,06:44:07,-1,-7
2025-01-28,06:44:09,-7,-2
2025-01-28,06:44:11,-2,5
2025-01-28,06:44:13,5,-2
2025-01-28,06:44:15,-2,0
2025-01-28,06:44:17,0,5
2025-01-28,06:44:19,5,-9
2025-01-28,06:44:21,-9,-4
2025-01-28,06:44:23,-4,-4
2025-01-28,06:44:25,-4,-4
2025-01-28,06:44:27,-4,0
2025-01-28,06:44:29,0,7
2025-01-28,06:44:31,7,3
2025-01-28,06:44:33,3,-5
2025-01-28,06:44:35,-5,9
2025-01-28,06:44:37,9,-5
2025-01-28,06:44:39,-5,-3
2025-01-28,06:44:41,-3,-3
2025-01-28,06:44:43,-3,2
2025-01-28,06:44:45,2,-3
2025-01-28,06:44:47,-3,0
2025-01-28,06:44:49,0,-9
2025-01-28,06:44:51,-9,7
2025-01-28,06:45:01,7,7
2025-01-28,06:45:04,7,-9
2025-01-28,06:45:06,-9,1
2025-01-28,06:45:08,1,8
2025-01-28,06:45:10,8,4
2025-01-28,06:45:12,4,4
2025-01-28,06:45:14,4,-3
2025-01-28,06:45:16,-3,-6
2025-01-28,06:45:18,-6,-6
2025-01-28,06:45:20,-6,4
2025-01-28,06:45:22,4,5
2025-01-28,06:45:24,5,-4
2025-01-28,06:45:26,-4,-4
2025-01-28,06:45:28,-4,10
2025-01-28,06:45:30,10,6
2025-01-28,06:45:32,6,-2
2025-01-28,06:45:34,-2,-9
2025-01-28,06:45:36,-9,-7
2025-01-28,06:45:38,-7,-9
2025-01-28,06:45:40,-9,-1
2025-01-28,06:45:42,-1,1
2025-01-28,06:45:44,1,-1
2025-01-28,06:45:46,-1,6
2025-01-28,06:45:48,6,-5
2025-01-28,06:45:50,-5,-9
2025-01-28,06:45:52,-9,7
2025-01-28,06:45:54,7,-6
2025-01-28,06:45:56,-6,-7
2025-01-28,06:45:58,-7,-4
2025-01-28,06:46:00,-4,-4
2025-01-28,06:46:02,-4,-1
2025-01-28,06:46:04,-1,5
2025-01-28,06:46:07,5,-2
2025-01-28,06:46:09,-2,8
2025-01-28,06:46:11,8,-8
2025-01-28,06:46:13,-8,10
2025-01-28,06:46:15,10,7
2025-01-28,06:46:17,7,7
2025-01-28,06:46:19,7,-10
2025-01-28,06:46:21,-10,9
2025-01-28,06:46:23,9,7
2025-01-28,06:46:25,7,-2
2025-01-28,06:46:27,-2,-9
2025-01-28,06:46:29,-9,-3
2025-01-28,06:46:31,-3,4
2025-01-28,06:46:33,4,-5
2025-01-28,06:46:35,-5,-2
2025-01-28,06:46:37,-2,8
2025-01-28,06:46:39,8,8
2025-01-28,06:46:41,8,0
2025-01-28,06:46:51,0,-4
2025-01-28,06:46:53,-4,-2
2025-01-28,06:46:55,-2,4
2025-01-28,06:46:57,4,7
2025-01-28,06:46:59,7,-10
2025-01-28,06:47:01,-10,3
2025-01-28,06:47:03,3,-1
2025-01-28,06:47:05,-1,3
2025-01-28,06:47:08,3,9
2025-01-28,06:47:10,9,9
2025-01-28,06:47:12,9,-8
2025-01-28,06:47:14,-8,2
2025-01-28,06:47:16,2,1
2025-01-28,06:47:18,1,9
2025-01-28,06:47:20,9,7
2025-01-28,06:47:22,7,-8
2025-01-28,06:47:24,-8,9
2025-01-28,06:47:26,9,9
2025-01-28,06:47:28,9,9
2025-01-28,06:47:30,9,-1
2025-01-28,06:47:32,-1,8
2025-01-28,06:47:34,8,3
2025-01-28,06:47:36,3,6
2025-01-28,06:47:38,6,-2
2025-01-28,06:47:40,-2,-5
2025-01-28,06:47:42,-5,5
2025-01-28,06:47:44,5,-3
2025-01-28,06:47:46,-3,-9
2025-01-28,06:47:48,-9,8
2025-01-28,06:47:50,8,8
2025-01-28,06:47:52,8,-9
2025-01-28,06:47:54,-9,-7
2025-01-28,06:47:56,-7,-1
2025-01-28,06:47:58,-1,-9
2025-01-28,06:48:00,-9,-3
2025-01-28,06:48:02,-3,-8
2025-01-28,06:48:04,-8,-9
2025-01-28,06:48:06,-9,9
2025-01-28,06:48:08,9,-10
2025-01-28,06:48:10,-10,-4
2025-01-28,06:48:13,-4,-5
2025-01-28,06:48:15,-5,6
2025-01-28,06:48:17,6,-10
2025-01-28,06:48:19,-10,4
2025-01-28,06:48:21,4,2
2025-01-28,06:48:23,2,-1
2025-01-28,06:48:25,-1,-4
2025-01-28,06:48:27,-4,0
2025-01-28,06:48:29,0,2
2025-01-28,06:48:31,2,5
2025-01-28,06:48:41,5,5
2025-01-28,06:48:43,5,-6
2025-01-28,06:48:45,-6,9
2025-01-28,06:48:47,9,-9
2025-01-28,06:48:49,-9,-2
2025-01-28,06:48:51,-2,-2
2025-01-28,06:48:53,-2,0
2025-01-28,06:48:55,0,-3
2025-01-28,06:48:57,-3,4
2025-01-28,06:48:59,4,4
2025-01-28,06:49:01,4,5
2025-01-28,06:49:03,5,-8
2025-01-28,06:49:06,-8,2
2025-01-28,06:49:08,2,6
2025-01-28,06:49:10,6,8
2025-01-28,06:49:12,8,2
2025-01-28,06:49:14,2,2
2025-01-28,06:49:16,2,-5
2025-01-28,06:49:18,-5,4
2025-01-28,06:49:20,4,-3
2025-01-28,06:49:22,-3,-7
2025-01-28,06:49:24,-7,-7
2025-01-28,06:49:26,-7,5
2025-01-28,06:49:28,5,-6
2025-01-28,06:49:30,-6,5
2025-01-28,06:49:32,5,9
2025-01-28,06:49:34,9,-7
2025-01-28,06:49:36,-7,8
2025-01-28,06:49:38,8,-8
2025-01-28,06:49:40,-8,-7
2025-01-28,06:49:42,-7,4
2025-01-28,06:49:44,4,5
2025-01-28,06:49:46,5,3
2025-01-28,06:49:48,3,8
2025-01-28,06:49:50,8,-3
2025-01-28,06:49:52,-3,4
2025-01-28,06:49:54,4,-7
2025-01-28,06:49:56,-7,1
2025-01-28,06:49:58,1,0
2025-01-28,06:50:00,0,-7
2025-01-28,06:50:02,-7,6
2025-01-28,06:50:04,6,6
2025-01-28,06:50:06,6,-4
2025-01-28,06:50:09,-4,-5
2025-01-28,06:50:11,-5,0
2025-01-28,06:50:13,0,4
2025-01-28,06:50:15,4,1
2025-01-28,06:50:17,1,2
2025-01-28,06:50:19,2,5
2025-01-28,06:50:21,5,9
2025-01-28,06:50:31,9,7
2025-01-28,06:50:33,7,3
2025-01-28,06:50:35,3,-1
2025-01-28,06:50:37,-1,-9
2025-01-28,06:50:39,-9,6
2025-01-28,06:50:41,6,-10
2025-01-28,06:50:43,-10,-5
2025-01-28,06:50:45,-5,4
2025-01-28,06:50:47,4,6
2025-01-28,06:50:49,6,-4
2025-01-28,06:50:51,-4,8
2025-01-28,06:50:53,8,9
2025-01-28,06:50:55,9,3
2025-01-28,06:50:57,3,-2
2025-01-28,06:50:59,-2,7
2025-01-28,06:51:01,7,-1
2025-01-28,06:51:03,-1,8
2025-01-28,06:51:06,8,-4
2025-01-28,06:51:08,-4,5
2025-01-28,06:51:10,5,-6
2025-01-28,06:51:12,-6,-10
2025-01-28,06:51:14,-10,9
2025-01-28,06:51:16,9,10
2025-01-28,06:51:18,10,-1
2025-01-28,06:51:20,-1,8
2025-01-28,06:51:22,8,1
2025-01-28,06:51:24,1,2
2025-01-28,06:51:26,2,2
2025-01-28,06:51:28,2,2
2025-01-28,06:51:30,2,7
2025-01-28,06:51:32,7,7
2025-01-28,06:51:34,7,2
2025-01-28,06:51:36,2,3
2025-01-28,06:51:38,3,0
2025-01-28,06:51:40,0,8
2025-01-28,06:51:42,8,1
2025-01-28,06:51:44,1,0
2025-01-28,06:51:46,0,-2
2025-01-28,06:51:48,-2,3
2025-01-28,06:51:50,3,-3
2025-01-28,06:51:52,-3,0
2025-01-28,06:51:54,0,5
2025-01-28,06:51:56,5,1
2025-01-28,06:51:58,1,-3
2025-01-28,06:52:00,-3,8
2025-01-28,06:52:02,8,-3
2025-01-28,06:52:04,-3,8
2025-01-28,06:52:06,8,-6
2025-01-28,06:52:08,-6,-5
2025-01-28,06:52:11,-5,-5
2025-01-28,06:52:21,-5,5
2025-01-28,06:52:23,5,2
2025-01-28,06:52:25,2,5
2025-01-28,06:52:27,5,0
2025-01-28,06:52:29,0,2
2025-01-28,06:52:31,2,8
2025-01-28,06:52:33,8,-7
2025-01-28,06:52:35,-7,-7
2025-01-28,06:52:37,-7,-7
2025-01-28,06:52:39,-7,1
2025-01-28,06:52:41,1,-5
2025-01-28,06:52:43,-5,-4
2025-01-28,06:52:45,-4,4
2025-01-28,06:52:47,4,-9
2025-01-28,06:52:49,-9,-9
2025-01-28,06:52:51,-9,-4
2025-01-28,06:52:53,-4,-2
2025-01-28,06:52:55,-2,7
2025-01-28,06:52:57,7,6
2025-01-28,06:52:59,6,10
2025-01-28,06:53:01,10,-3
2025-01-28,06:53:03,-3,-1
2025-01-28,06:53:05,-1,-9
2025-01-28,06:53:07,-9,-10
2025-01-28,06:53:09,-10,3
2025-01-28,06:53:11,3,2
2025-01-28,06:53:13,2,2
2025-01-28,06:53:15,2,7
2025-01-28,06:53:17,7,6
2025-01-28,06:53:19,6,-5
2025-01-28,06:53:21,-5,-1
2025-01-28,06:53:24,-1,-8
2025-01-28,06:53:26,-8,-1
2025-01-28,06:53:28,-1,-4
2025-01-28,06:53:30,-4,2
2025-01-28,06:53:32,2,4
2025-01-28,06:53:34,4,-3
2025-01-28,06:53:36,-3,7
2025-01-28,06:53:38,7,-3
2025-01-28,06:53:40,-3,6
2025-01-28,06:53:42,6,4
2025-01-28,06:53:44,4,4
2025-01-28,06:53:46,4,4
2025-01-28,06:53:48,4,1
2025-01-28,06:53:50,1,-1
2025-01-28,06:53:52,-1,0
2025-01-28,06:53:54,0,-7
2025-01-28,06:53:56,-7,7
2025-01-28,06:53:58,7,-4
2025-01-28,06:54:00,-4,8
2025-01-28,06:54:11,8,10
2025-01-28,06:54:13,10,9
2025-01-28,06:54:15,9,-3
2025-01-28,06:54:17,-3,1
2025-01-28,06:54:19,1,5
2025-01-28,06:54:21,5,0
2025-01-28,06:54:23,0,2
2025-01-28,06:54:25,2,8
2025-01-28,06:54:27,8,10
2025-01-28,06:54:29,10,8
2025-01-28,06:54:31,8,-10
2025-01-28,06:54:33,-10,3
2025-01-28,06:54:35,3,0
2025-01-28,06:54:37,0,6
2025-01-28,06:54:39,6,-6
2025-01-28,06:54:41,-6,10
2025-01-28,06:54:43,10,1
2025-01-28,06:54:45,1,2
2025-01-28,06:54:47,2,5
2025-01-28,06:54:49,5,1
2025-01-28,06:54:51,1,-3
2025-01-28,06:54:53,-3,-5
2025-01-28,06:54:55,-5,-6
2025-01-28,06:54:57,-6,2
2025-01-28,06:54:59,2,1
2025-01-28,06:55:01,1,-5
2025-01-28,06:55:03,-5,7
2025-01-28,06:55:05,7,9
2025-01-28,06:55:07,9,-10
2025-01-28,06:55:09,-10,2
2025-01-28,06:55:12,2,-8
2025-01-28,06:55:14,-8,-8
2025-01-28,06:55:16,-8,-4
2025-01-28,06:55:18,-4,2
2025-01-28,06:55:20,2,-9
2025-01-28,06:55:22,-9,-9
2025-01-28,06:55:24,-9,5
2025-01-28,06:55:26,5,1
2025-01-28,06:55:28,1,4
2025-01-28,06:55:30,4,8
2025-01-28,06:55:32,8,1
2025-01-28,06:55:34,1,1
2025-01-28,06:55:36,1,-1
2025-01-28,06:55:38,-1,-1
2025-01-28,06:55:40,-1,2
2025-01-28,06:55:42,2,5
2025-01-28,06:55:44,5,6
2025-01-28,06:55:46,6,9
2025-01-28,06:55:48,9,9
2025-01-28,06:55:50,9,-6
2025-01-28,06:56:01,-6,-10
2025-01-28,06:56:03,-10,2
2025-01-28,06:56:05,2,-2
2025-01-28,06:56:07,-2,8
2025-01-28,06:56:09,8,-10
2025-01-28,06:56:11,-10,1
2025-01-28,06:56:13,1,-9
2025-01-28,06:56:15,-9,-6
2025-01-28,06:56:17,-6,4
2025-01-28,06:56:19,4,2
2025-01-28,06:56:21,2,0
2025-01-28,06:56:23,0,3
2025-01-28,06:56:25,3,6
2025-01-28,06:56:27,6,-2
2025-01-28,06:56:29,-2,9
2025-01-28,06:56:31,9,-5
2025-01-28,06:56:33,-5,-3
2025-01-28,06:56:35,-3,-1
2025-01-28,06:56:37,-1,-2
2025-01-28,06:56:39,-2,-3
2025-01-28,06:56:41,-3,1
2025-01-28,06:56:43,1,-1
2025-01-28,06:56:45,-1,7
2025-01-28,06:56:47,7,7
2025-01-28,06:56:49,7,7
2025-01-28,06:56:51,7,4
2025-01-28,06:56:53,4,-8
2025-01-28,06:56:55,-8,-1
2025-01-28,06:56:57,-1,4
2025-01-28,06:56:59,4,7
2025-01-28,06:57:01,7,-10
2025-01-28,06:57:03,-10,7
2025-01-28,06:57:06,7,-1
2025-01-28,06:57:08,-1,3
2025-01-28,06:57:10,3,0
2025-01-28,06:57:12,0,9
2025-01-28,06:57:14,9,-7
2025-01-28,06:57:16,-7,-2
2025-01-28,06:57:18,-2,0
2025-01-28,06:57:20,0,0
2025-01-28,06:57:22,0,-3
